"Event_ID","Participant_ID","Exchange_Count","Turn_Count","Text_Prep","Text_Clean","emo_valence_b24","lex_freqlg10","sem_diversity","id","file","context","participants","laughter","short_pauses","medium_pauses","long_pauses","elongating","start_time","end_time","turn"
"Cuz","ALIN",5,10,"know","know",5.11,5.4651,1.98089,15,"SBC006","A very lively interaction between two female cousins in their mid-thirties, recorded in Los Angeles, California. ","Participants: LENO LENORE Speaker, ALIN ALINA Speaker, ALL ALL Speaker, ENV ENV Environment",0,3,1,0,0,"21310","28200",1
"Cuz","ALIN",5,10,"how","how",5,5.1928,2.175813,15,"SBC006","A very lively interaction between two female cousins in their mid-thirties, recorded in Los Angeles, California. ","Participants: LENO LENORE Speaker, ALIN ALINA Speaker, ALL ALL Speaker, ENV ENV Environment",0,3,1,0,0,"21310","28200",1
"Cuz","ALIN",5,10,"x","x",4.99,3.022,NA,15,"SBC006","A very lively interaction between two female cousins in their mid-thirties, recorded in Los Angeles, California. ","Participants: LENO LENORE Speaker, ALIN ALINA Speaker, ALL ALL Speaker, ENV ENV Environment",0,3,1,0,0,"21310","28200",1
"Cuz","ALIN",5,10,"not","not",4.99,5.442,2.340188,15,"SBC006","A very lively interaction between two female cousins in their mid-thirties, recorded in Los Angeles, California. ","Participants: LENO LENORE Speaker, ALIN ALINA Speaker, ALL ALL Speaker, ENV ENV Environment",0,3,1,0,0,"21310","28200",1
"Cuz","ALIN",5,10,"x","x",4.99,3.022,NA,15,"SBC006","A very lively interaction between two female cousins in their mid-thirties, recorded in Los Angeles, California. ","Participants: LENO LENORE Speaker, ALIN ALINA Speaker, ALL ALL Speaker, ENV ENV Environment",0,3,1,0,0,"21310","28200",1
"Cuz","LENO",6,11,"",NA,NA,NA,NA,19,"SBC006","A very lively interaction between two female cousins in their mid-thirties, recorded in Los Angeles, California. ","Participants: LENO LENORE Speaker, ALIN ALINA Speaker, ALL ALL Speaker, ENV ENV Environment",0,0,0,0,0,"28200","28450",1
"Cuz","ALIN",6,12,"to",NA,NA,NA,NA,20,"SBC006","A very lively interaction between two female cousins in their mid-thirties, recorded in Los Angeles, California. ","Participants: LENO LENORE Speaker, ALIN ALINA Speaker, ALL ALL Speaker, ENV ENV Environment",0,5,3,0,4,"28450","52930",1
"Cuz","ALIN",6,12,"protect","protect",7.82,3.5544,2.032086,20,"SBC006","A very lively interaction between two female cousins in their mid-thirties, recorded in Los Angeles, California. ","Participants: LENO LENORE Speaker, ALIN ALINA Speaker, ALL ALL Speaker, ENV ENV Environment",0,5,3,0,4,"28450","52930",1
"Cuz","ALIN",6,12,"your",NA,NA,NA,NA,20,"SBC006","A very lively interaction between two female cousins in their mid-thirties, recorded in Los Angeles, California. ","Participants: LENO LENORE Speaker, ALIN ALINA Speaker, ALL ALL Speaker, ENV ENV Environment",0,5,3,0,4,"28450","52930",1
"Cuz","ALIN",6,12,"car","car",5.27,4.3916,1.687711752,20,"SBC006","A very lively interaction between two female cousins in their mid-thirties, recorded in Los Angeles, California. ","Participants: LENO LENORE Speaker, ALIN ALINA Speaker, ALL ALL Speaker, ENV ENV Environment",0,5,3,0,4,"28450","52930",1
"Cuz","ALIN",6,12,"not","not",4.99,5.442,2.340188,20,"SBC006","A very lively interaction between two female cousins in their mid-thirties, recorded in Los Angeles, California. ","Participants: LENO LENORE Speaker, ALIN ALINA Speaker, ALL ALL Speaker, ENV ENV Environment",0,5,3,0,4,"28450","52930",1
"Cuz","ALIN",6,12,"to",NA,NA,NA,NA,20,"SBC006","A very lively interaction between two female cousins in their mid-thirties, recorded in Los Angeles, California. ","Participants: LENO LENORE Speaker, ALIN ALINA Speaker, ALL ALL Speaker, ENV ENV Environment",0,5,3,0,4,"28450","52930",1
"Cuz","ALIN",6,12,"get","get",5,5.3688,2.051754,20,"SBC006","A very lively interaction between two female cousins in their mid-thirties, recorded in Los Angeles, California. ","Participants: LENO LENORE Speaker, ALIN ALINA Speaker, ALL ALL Speaker, ENV ENV Environment",0,5,3,0,4,"28450","52930",1
"Cuz","ALIN",6,12,"it",NA,NA,NA,NA,20,"SBC006","A very lively interaction between two female cousins in their mid-thirties, recorded in Los Angeles, California. ","Participants: LENO LENORE Speaker, ALIN ALINA Speaker, ALL ALL Speaker, ENV ENV Environment",0,5,3,0,4,"28450","52930",1
"Cuz","ALIN",6,12,"you",NA,NA,NA,NA,20,"SBC006","A very lively interaction between two female cousins in their mid-thirties, recorded in Los Angeles, California. ","Participants: LENO LENORE Speaker, ALIN ALINA Speaker, ALL ALL Speaker, ENV ENV Environment",0,5,3,0,4,"28450","52930",1
"Cuz","ALIN",6,12,"know","know",5.11,5.4651,1.98089,20,"SBC006","A very lively interaction between two female cousins in their mid-thirties, recorded in Los Angeles, California. ","Participants: LENO LENORE Speaker, ALIN ALINA Speaker, ALL ALL Speaker, ENV ENV Environment",0,5,3,0,4,"28450","52930",1
"Cuz","ALIN",6,12,"ripped","rip",4.5,3.0124,1.696665,20,"SBC006","A very lively interaction between two female cousins in their mid-thirties, recorded in Los Angeles, California. ","Participants: LENO LENORE Speaker, ALIN ALINA Speaker, ALL ALL Speaker, ENV ENV Environment",0,5,3,0,4,"28450","52930",1
"Cuz","ALIN",6,12,"off","off",4.62,4.7793,2.136848,20,"SBC006","A very lively interaction between two female cousins in their mid-thirties, recorded in Los Angeles, California. ","Participants: LENO LENORE Speaker, ALIN ALINA Speaker, ALL ALL Speaker, ENV ENV Environment",0,5,3,0,4,"28450","52930",1
"Cuz","ALIN",6,12,"man","man",5,4.9737,1.979867,20,"SBC006","A very lively interaction between two female cousins in their mid-thirties, recorded in Los Angeles, California. ","Participants: LENO LENORE Speaker, ALIN ALINA Speaker, ALL ALL Speaker, ENV ENV Environment",0,5,3,0,4,"28450","52930",1
"Cuz","ALIN",6,12,"cause","cause",5,4.199,2.130147841,20,"SBC006","A very lively interaction between two female cousins in their mid-thirties, recorded in Los Angeles, California. ","Participants: LENO LENORE Speaker, ALIN ALINA Speaker, ALL ALL Speaker, ENV ENV Environment",0,5,3,0,4,"28450","52930",1
"Cuz","ALIN",6,12,"you",NA,NA,NA,NA,20,"SBC006","A very lively interaction between two female cousins in their mid-thirties, recorded in Los Angeles, California. ","Participants: LENO LENORE Speaker, ALIN ALINA Speaker, ALL ALL Speaker, ENV ENV Environment",0,5,3,0,4,"28450","52930",1
"Cuz","ALIN",6,12,"know","know",5.11,5.4651,1.98089,20,"SBC006","A very lively interaction between two female cousins in their mid-thirties, recorded in Los Angeles, California. ","Participants: LENO LENORE Speaker, ALIN ALINA Speaker, ALL ALL Speaker, ENV ENV Environment",0,5,3,0,4,"28450","52930",1
"Cuz","ALIN",6,12,"i",NA,NA,NA,NA,20,"SBC006","A very lively interaction between two female cousins in their mid-thirties, recorded in Los Angeles, California. ","Participants: LENO LENORE Speaker, ALIN ALINA Speaker, ALL ALL Speaker, ENV ENV Environment",0,5,3,0,4,"28450","52930",1
"Cuz","ALIN",6,12,"yeah","yes",6.97,5.0079,1.592797,20,"SBC006","A very lively interaction between two female cousins in their mid-thirties, recorded in Los Angeles, California. ","Participants: LENO LENORE Speaker, ALIN ALINA Speaker, ALL ALL Speaker, ENV ENV Environment",0,5,3,0,4,"28450","52930",1
"Cuz","ALIN",6,12,"i",NA,NA,NA,NA,20,"SBC006","A very lively interaction between two female cousins in their mid-thirties, recorded in Los Angeles, California. ","Participants: LENO LENORE Speaker, ALIN ALINA Speaker, ALL ALL Speaker, ENV ENV Environment",0,5,3,0,4,"28450","52930",1
"Cuz","ALIN",6,12,"was",NA,NA,NA,NA,20,"SBC006","A very lively interaction between two female cousins in their mid-thirties, recorded in Los Angeles, California. ","Participants: LENO LENORE Speaker, ALIN ALINA Speaker, ALL ALL Speaker, ENV ENV Environment",0,5,3,0,4,"28450","52930",1
"Cuz","ALIN",6,12,"into",NA,NA,NA,NA,20,"SBC006","A very lively interaction between two female cousins in their mid-thirties, recorded in Los Angeles, California. ","Participants: LENO LENORE Speaker, ALIN ALINA Speaker, ALL ALL Speaker, ENV ENV Environment",0,5,3,0,4,"28450","52930",1
"Cuz","ALIN",6,12,"it",NA,NA,NA,NA,20,"SBC006","A very lively interaction between two female cousins in their mid-thirties, recorded in Los Angeles, California. ","Participants: LENO LENORE Speaker, ALIN ALINA Speaker, ALL ALL Speaker, ENV ENV Environment",0,5,3,0,4,"28450","52930",1
"Cuz","ALIN",6,12,"uh",NA,NA,NA,NA,20,"SBC006","A very lively interaction between two female cousins in their mid-thirties, recorded in Los Angeles, California. ","Participants: LENO LENORE Speaker, ALIN ALINA Speaker, ALL ALL Speaker, ENV ENV Environment",0,5,3,0,4,"28450","52930",1
"Cuz","ALIN",6,12,"let","let",5.03,5.0913,1.945991,20,"SBC006","A very lively interaction between two female cousins in their mid-thirties, recorded in Los Angeles, California. ","Participants: LENO LENORE Speaker, ALIN ALINA Speaker, ALL ALL Speaker, ENV ENV Environment",0,5,3,0,4,"28450","52930",1
"Cuz","ALIN",6,12,"me",NA,NA,NA,NA,20,"SBC006","A very lively interaction between two female cousins in their mid-thirties, recorded in Los Angeles, California. ","Participants: LENO LENORE Speaker, ALIN ALINA Speaker, ALL ALL Speaker, ENV ENV Environment",0,5,3,0,4,"28450","52930",1
"Cuz","ALIN",6,12,"show","show",5.55,4.3963,2.211488,20,"SBC006","A very lively interaction between two female cousins in their mid-thirties, recorded in Los Angeles, California. ","Participants: LENO LENORE Speaker, ALIN ALINA Speaker, ALL ALL Speaker, ENV ENV Environment",0,5,3,0,4,"28450","52930",1
"Cuz","ALIN",6,12,"you",NA,NA,NA,NA,20,"SBC006","A very lively interaction between two female cousins in their mid-thirties, recorded in Los Angeles, California. ","Participants: LENO LENORE Speaker, ALIN ALINA Speaker, ALL ALL Speaker, ENV ENV Environment",0,5,3,0,4,"28450","52930",1
"Cuz","ALIN",6,12,"how","how",5,5.1928,2.175813,20,"SBC006","A very lively interaction between two female cousins in their mid-thirties, recorded in Los Angeles, California. ","Participants: LENO LENORE Speaker, ALIN ALINA Speaker, ALL ALL Speaker, ENV ENV Environment",0,5,3,0,4,"28450","52930",1
"Cuz","ALIN",6,12,"easy","easy",6.77,4.132,2.140669,20,"SBC006","A very lively interaction between two female cousins in their mid-thirties, recorded in Los Angeles, California. ","Participants: LENO LENORE Speaker, ALIN ALINA Speaker, ALL ALL Speaker, ENV ENV Environment",0,5,3,0,4,"28450","52930",1
"Cuz","ALIN",6,12,"it",NA,NA,NA,NA,20,"SBC006","A very lively interaction between two female cousins in their mid-thirties, recorded in Los Angeles, California. ","Participants: LENO LENORE Speaker, ALIN ALINA Speaker, ALL ALL Speaker, ENV ENV Environment",0,5,3,0,4,"28450","52930",1
"Cuz","ALIN",6,12,"was",NA,NA,NA,NA,20,"SBC006","A very lively interaction between two female cousins in their mid-thirties, recorded in Los Angeles, California. ","Participants: LENO LENORE Speaker, ALIN ALINA Speaker, ALL ALL Speaker, ENV ENV Environment",0,5,3,0,4,"28450","52930",1
"Cuz","ALIN",6,12,"he",NA,NA,NA,NA,20,"SBC006","A very lively interaction between two female cousins in their mid-thirties, recorded in Los Angeles, California. ","Participants: LENO LENORE Speaker, ALIN ALINA Speaker, ALL ALL Speaker, ENV ENV Environment",0,5,3,0,4,"28450","52930",1
"Cuz","ALIN",6,12,"is",NA,NA,NA,NA,20,"SBC006","A very lively interaction between two female cousins in their mid-thirties, recorded in Los Angeles, California. ","Participants: LENO LENORE Speaker, ALIN ALINA Speaker, ALL ALL Speaker, ENV ENV Environment",0,5,3,0,4,"28450","52930",1
"Cuz","ALIN",6,12,"actually","actually",5.01,4.2159,2.09343158,20,"SBC006","A very lively interaction between two female cousins in their mid-thirties, recorded in Los Angeles, California. ","Participants: LENO LENORE Speaker, ALIN ALINA Speaker, ALL ALL Speaker, ENV ENV Environment",0,5,3,0,4,"28450","52930",1
"Cuz","ALIN",6,12,"pretty","pretty",7.07,4.3011,1.776426,20,"SBC006","A very lively interaction between two female cousins in their mid-thirties, recorded in Los Angeles, California. ","Participants: LENO LENORE Speaker, ALIN ALINA Speaker, ALL ALL Speaker, ENV ENV Environment",0,5,3,0,4,"28450","52930",1
"Cuz","ALIN",6,12,"intelligent","intelligent",7.93,2.8388,1.882211,20,"SBC006","A very lively interaction between two female cousins in their mid-thirties, recorded in Los Angeles, California. ","Participants: LENO LENORE Speaker, ALIN ALINA Speaker, ALL ALL Speaker, ENV ENV Environment",0,5,3,0,4,"28450","52930",1
"Cuz","ALIN",6,12,"you",NA,NA,NA,NA,20,"SBC006","A very lively interaction between two female cousins in their mid-thirties, recorded in Los Angeles, California. ","Participants: LENO LENORE Speaker, ALIN ALINA Speaker, ALL ALL Speaker, ENV ENV Environment",0,5,3,0,4,"28450","52930",1
"Cuz","ALIN",6,12,"know","know",5.11,5.4651,1.98089,20,"SBC006","A very lively interaction between two female cousins in their mid-thirties, recorded in Los Angeles, California. ","Participants: LENO LENORE Speaker, ALIN ALINA Speaker, ALL ALL Speaker, ENV ENV Environment",0,5,3,0,4,"28450","52930",1
"Cuz","ALIN",6,12,"he",NA,NA,NA,NA,20,"SBC006","A very lively interaction between two female cousins in their mid-thirties, recorded in Los Angeles, California. ","Participants: LENO LENORE Speaker, ALIN ALINA Speaker, ALL ALL Speaker, ENV ENV Environment",0,5,3,0,4,"28450","52930",1
"Cuz","ALIN",6,12,"just","just",5,5.3842,2.164562,20,"SBC006","A very lively interaction between two female cousins in their mid-thirties, recorded in Los Angeles, California. ","Participants: LENO LENORE Speaker, ALIN ALINA Speaker, ALL ALL Speaker, ENV ENV Environment",0,5,3,0,4,"28450","52930",1
"Cuz","ALIN",6,12,"uneducated","uneducated",2.65,1.3979,1.624391,20,"SBC006","A very lively interaction between two female cousins in their mid-thirties, recorded in Los Angeles, California. ","Participants: LENO LENORE Speaker, ALIN ALINA Speaker, ALL ALL Speaker, ENV ENV Environment",0,5,3,0,4,"28450","52930",1
"Cuz","ALIN",6,12,"so","so",5,5.3354,2.281892,20,"SBC006","A very lively interaction between two female cousins in their mid-thirties, recorded in Los Angeles, California. ","Participants: LENO LENORE Speaker, ALIN ALINA Speaker, ALL ALL Speaker, ENV ENV Environment",0,5,3,0,4,"28450","52930",1
"Cuz","ALIN",6,12,"um",NA,NA,NA,NA,20,"SBC006","A very lively interaction between two female cousins in their mid-thirties, recorded in Los Angeles, California. ","Participants: LENO LENORE Speaker, ALIN ALINA Speaker, ALL ALL Speaker, ENV ENV Environment",0,5,3,0,4,"28450","52930",1
"Cuz","ALIN",6,12,"yeah","yes",6.97,5.0079,1.592797,20,"SBC006","A very lively interaction between two female cousins in their mid-thirties, recorded in Los Angeles, California. ","Participants: LENO LENORE Speaker, ALIN ALINA Speaker, ALL ALL Speaker, ENV ENV Environment",0,5,3,0,4,"28450","52930",1
"Cuz","ALIN",6,12,"hector's","hector's",5.01,NA,NA,20,"SBC006","A very lively interaction between two female cousins in their mid-thirties, recorded in Los Angeles, California. ","Participants: LENO LENORE Speaker, ALIN ALINA Speaker, ALL ALL Speaker, ENV ENV Environment",0,5,3,0,4,"28450","52930",1
"Cuz","ALIN",6,12,"radio","radio",5.7,3.5952,1.667388,20,"SBC006","A very lively interaction between two female cousins in their mid-thirties, recorded in Los Angeles, California. ","Participants: LENO LENORE Speaker, ALIN ALINA Speaker, ALL ALL Speaker, ENV ENV Environment",0,5,3,0,4,"28450","52930",1
"Cuz","ALIN",6,12,"with",NA,NA,NA,NA,20,"SBC006","A very lively interaction between two female cousins in their mid-thirties, recorded in Los Angeles, California. ","Participants: LENO LENORE Speaker, ALIN ALINA Speaker, ALL ALL Speaker, ENV ENV Environment",0,5,3,0,4,"28450","52930",1
"Cuz","ALIN",6,12,"i",NA,NA,NA,NA,20,"SBC006","A very lively interaction between two female cousins in their mid-thirties, recorded in Los Angeles, California. ","Participants: LENO LENORE Speaker, ALIN ALINA Speaker, ALL ALL Speaker, ENV ENV Environment",0,5,3,0,4,"28450","52930",1
"Cuz","ALIN",6,12,"it",NA,NA,NA,NA,20,"SBC006","A very lively interaction between two female cousins in their mid-thirties, recorded in Los Angeles, California. ","Participants: LENO LENORE Speaker, ALIN ALINA Speaker, ALL ALL Speaker, ENV ENV Environment",0,5,3,0,4,"28450","52930",1
"Cuz","ALIN",6,12,"was",NA,NA,NA,NA,20,"SBC006","A very lively interaction between two female cousins in their mid-thirties, recorded in Los Angeles, California. ","Participants: LENO LENORE Speaker, ALIN ALINA Speaker, ALL ALL Speaker, ENV ENV Environment",0,5,3,0,4,"28450","52930",1
"Cuz","ALIN",6,12,"broken","break",5,4.0522,2.148836497,20,"SBC006","A very lively interaction between two female cousins in their mid-thirties, recorded in Los Angeles, California. ","Participants: LENO LENORE Speaker, ALIN ALINA Speaker, ALL ALL Speaker, ENV ENV Environment",0,5,3,0,4,"28450","52930",1
"Cuz","ALIN",6,12,"we",NA,NA,NA,NA,20,"SBC006","A very lively interaction between two female cousins in their mid-thirties, recorded in Los Angeles, California. ","Participants: LENO LENORE Speaker, ALIN ALINA Speaker, ALL ALL Speaker, ENV ENV Environment",0,5,3,0,4,"28450","52930",1
"Cuz","ALIN",6,12,"were",NA,NA,NA,NA,20,"SBC006","A very lively interaction between two female cousins in their mid-thirties, recorded in Los Angeles, California. ","Participants: LENO LENORE Speaker, ALIN ALINA Speaker, ALL ALL Speaker, ENV ENV Environment",0,5,3,0,4,"28450","52930",1
"Cuz","ALIN",6,12,"going","go",5.03,5.2866,2.069098,20,"SBC006","A very lively interaction between two female cousins in their mid-thirties, recorded in Los Angeles, California. ","Participants: LENO LENORE Speaker, ALIN ALINA Speaker, ALL ALL Speaker, ENV ENV Environment",0,5,3,0,4,"28450","52930",1
"Cuz","ALIN",6,12,"to",NA,NA,NA,NA,20,"SBC006","A very lively interaction between two female cousins in their mid-thirties, recorded in Los Angeles, California. ","Participants: LENO LENORE Speaker, ALIN ALINA Speaker, ALL ALL Speaker, ENV ENV Environment",0,5,3,0,4,"28450","52930",1
"Cuz","ALIN",6,12,"s","s",4.93,6.0242,NA,20,"SBC006","A very lively interaction between two female cousins in their mid-thirties, recorded in Los Angeles, California. ","Participants: LENO LENORE Speaker, ALIN ALINA Speaker, ALL ALL Speaker, ENV ENV Environment",0,5,3,0,4,"28450","52930",1
"Cuz","ALIN",6,12,"take","take",5,4.9843,2.272778,20,"SBC006","A very lively interaction between two female cousins in their mid-thirties, recorded in Los Angeles, California. ","Participants: LENO LENORE Speaker, ALIN ALINA Speaker, ALL ALL Speaker, ENV ENV Environment",0,5,3,0,4,"28450","52930",1
"Cuz","ALIN",6,12,"it",NA,NA,NA,NA,20,"SBC006","A very lively interaction between two female cousins in their mid-thirties, recorded in Los Angeles, California. ","Participants: LENO LENORE Speaker, ALIN ALINA Speaker, ALL ALL Speaker, ENV ENV Environment",0,5,3,0,4,"28450","52930",1
"Cuz","ALIN",6,12,"out","out",5,5.2948,2.271275,20,"SBC006","A very lively interaction between two female cousins in their mid-thirties, recorded in Los Angeles, California. ","Participants: LENO LENORE Speaker, ALIN ALINA Speaker, ALL ALL Speaker, ENV ENV Environment",0,5,3,0,4,"28450","52930",1
"Cuz","ALIN",6,12,"and",NA,NA,NA,NA,20,"SBC006","A very lively interaction between two female cousins in their mid-thirties, recorded in Los Angeles, California. ","Participants: LENO LENORE Speaker, ALIN ALINA Speaker, ALL ALL Speaker, ENV ENV Environment",0,5,3,0,4,"28450","52930",1
"Cuz","ALIN",6,12,"send","send",5,3.9624,1.923594,20,"SBC006","A very lively interaction between two female cousins in their mid-thirties, recorded in Los Angeles, California. ","Participants: LENO LENORE Speaker, ALIN ALINA Speaker, ALL ALL Speaker, ENV ENV Environment",0,5,3,0,4,"28450","52930",1
"Cuz","ALIN",6,12,"it",NA,NA,NA,NA,20,"SBC006","A very lively interaction between two female cousins in their mid-thirties, recorded in Los Angeles, California. ","Participants: LENO LENORE Speaker, ALIN ALINA Speaker, ALL ALL Speaker, ENV ENV Environment",0,5,3,0,4,"28450","52930",1
"Cuz","ALIN",6,12,"back","back",5,5.0106,2.130102331,20,"SBC006","A very lively interaction between two female cousins in their mid-thirties, recorded in Los Angeles, California. ","Participants: LENO LENORE Speaker, ALIN ALINA Speaker, ALL ALL Speaker, ENV ENV Environment",0,5,3,0,4,"28450","52930",1
